Card ID,Card Name,Card URL,Card Description,Labels,Members,Due Date,Attachment Count,Attachment Links,Checklist Item Total Count,Checklist Item Completed Count,Vote Count,Comment Count,Last Activity Date,List ID,List Name,Board ID,Board Name,Archived,Start Date,Due Complete,Fecha de recepcion,Fecha de respuesta,Fecha de vencimiento,Fecha de entrega,PROYECTO,Prefactibilidad,Estado del proyecto,Portafolio,Power (MW),Codigo,Status,Version,Código Infra
65b0d7346b62cc5a5c5e3c4d,DAFNE ALDAIA 3,https://trello.com/c/gBduSWnV/490-dafne-aldaia-3,,,,,2,"https://trello.com/1/cards/65b0d7346b62cc5a5c5e3c4d/attachments/65b0d75aa668f23d70f636fc/download/DAFNEALDAIA_(2).png, https://trello.com/c/3wYvzVHH",0,0,0,0,2024-01-24T16:38:18.077Z,65a66ba1d506f717fbd4f2ff,BESS,65a66b8670328ff4d95d4353,Spain,false,,false,,,,,true,,Eliminado/Aval,,,BE--,,,
65b0d8e134156e5d50c6f801,Estudio Hidrologico Previo ALDAIA,https://trello.com/c/3wYvzVHH/497-estudio-hidrologico-previo-aldaia,,Oficina Tecnica (pink),,,3,"https://trello.com/1/cards/65b0d8e134156e5d50c6f801/attachments/65b0d90bd7d52e87d70a0ccc/download/image.png, https://ricenergyes.sharepoint.com/sites/CoordinacinIngeniera/Documentos%20compartidos/Forms/AllItems.aspx?id=%2Fsites%2FCoordinacinIngeniera%2FDocumentos%20compartidos%2F231201%5FGuilleMora%5FAldaia%2Emsg&parent=%2Fsites%2FCoordinacinIngeniera%2FDocumentos%20compartidos, https://trello.com/c/gBduSWnV/490-dafne-aldaia-3",0,0,0,0,2024-01-24T11:00:17.859Z,65a66ba1d506f717fbd4f2ff,BESS,65a66b8670328ff4d95d4353,Spain,false,,true,,2023-12-01T11:00:00.000Z,,,,,,,,,Finalizada,,
65b0d779898bf3583c09cedd,GALA ALDAIA 1,https://trello.com/c/PN6jE5L1/491-gala-aldaia-1,,,,,2,"https://trello.com/1/cards/65b0d779898bf3583c09cedd/attachments/65b0d7973cc03aa7c3ab04cb/download/GALAALDAIA.png, https://trello.com/c/voDNwcuH",0,0,0,0,2024-01-24T16:38:58.306Z,65a66ba1d506f717fbd4f2ff,BESS,65a66b8670328ff4d95d4353,Spain,false,,false,,,,,true,,Eliminado,,,BE-Eliminado,,,
65b0d93b7d364adeb0f0d008,Estudio Hidrologico Previo ALDAIA,https://trello.com/c/voDNwcuH/498-estudio-hidrologico-previo-aldaia,,Oficina Tecnica (pink),,,3,"https://trello.com/1/cards/65b0d93b7d364adeb0f0d008/attachments/65b0d93b7d364adeb0f0d20a/download/image.png, https://ricenergyes.sharepoint.com/sites/CoordinacinIngeniera/Documentos%20compartidos/Forms/AllItems.aspx?id=%2Fsites%2FCoordinacinIngeniera%2FDocumentos%20compartidos%2F231201%5FGuilleMora%5FAldaia%2Emsg&parent=%2Fsites%2FCoordinacinIngeniera%2FDocumentos%20compartidos, https://trello.com/c/PN6jE5L1/491-gala-aldaia-1",0,0,0,0,2024-01-24T11:00:23.072Z,65a66ba1d506f717fbd4f2ff,BESS,65a66b8670328ff4d95d4353,Spain,false,,false,,2023-12-01T11:00:00.000Z,,,,,,,,,Finalizada,,
65b0d7a75be1b6a41f6795e1,GALA ALDAIA 2,https://trello.com/c/9020owBA/492-gala-aldaia-2,,,,,2,"https://trello.com/1/cards/65b0d7a75be1b6a41f6795e1/attachments/65b0d7ca4967492a57a80f8a/download/GALAALDAIA_(1).png, https://trello.com/c/s97rcIpx",0,0,0,0,2024-01-24T16:39:07.619Z,65a66ba1d506f717fbd4f2ff,BESS,65a66b8670328ff4d95d4353,Spain,false,,false,,,,,true,,Eliminado/Aval,,,BE--,,,
65b0d941cd770f281f936f28,Estudio Hidrologico Previo ALDAIA,https://trello.com/c/s97rcIpx/499-estudio-hidrologico-previo-aldaia,,Oficina Tecnica (pink),,,3,"https://trello.com/1/cards/65b0d941cd770f281f936f28/attachments/65b0d941cd770f281f937127/download/image.png, https://ricenergyes.sharepoint.com/sites/CoordinacinIngeniera/Documentos%20compartidos/Forms/AllItems.aspx?id=%2Fsites%2FCoordinacinIngeniera%2FDocumentos%20compartidos%2F231201%5FGuilleMora%5FAldaia%2Emsg&parent=%2Fsites%2FCoordinacinIngeniera%2FDocumentos%20compartidos, https://trello.com/c/9020owBA/492-gala-aldaia-2",0,0,0,0,2024-01-24T11:00:29.647Z,65a66ba1d506f717fbd4f2ff,BESS,65a66b8670328ff4d95d4353,Spain,false,,false,,2023-12-01T11:00:00.000Z,,,,,,,,,Finalizada,,
65b0d7fdf42ee1d75ed95fca,GALA ALDAIA 3,https://trello.com/c/dpMonFGz/494-gala-aldaia-3,,,,,2,"https://trello.com/1/cards/65b0d7fdf42ee1d75ed95fca/attachments/65b0d809172bccbb4e6f6663/download/GALAALDAIA_(2).png, https://trello.com/c/NZGJNNkf",0,0,0,0,2024-01-24T16:39:12.560Z,65a66ba1d506f717fbd4f2ff,BESS,65a66b8670328ff4d95d4353,Spain,false,,false,,,,,true,,Eliminado/Aval,,,BE--,,,
65b0d9464e0f7fcf1e781b97,Estudio Hidrologico Previo ALDAIA,https://trello.com/c/NZGJNNkf/500-estudio-hidrologico-previo-aldaia,,Oficina Tecnica (pink),,,3,"https://trello.com/1/cards/65b0d9464e0f7fcf1e781b97/attachments/65b0d9464e0f7fcf1e781d9b/download/image.png, https://ricenergyes.sharepoint.com/sites/CoordinacinIngeniera/Documentos%20compartidos/Forms/AllItems.aspx?id=%2Fsites%2FCoordinacinIngeniera%2FDocumentos%20compartidos%2F231201%5FGuilleMora%5FAldaia%2Emsg&parent=%2Fsites%2FCoordinacinIngeniera%2FDocumentos%20compartidos, https://trello.com/c/dpMonFGz/494-gala-aldaia-3",0,0,0,0,2024-01-24T11:00:34.905Z,65a66ba1d506f717fbd4f2ff,BESS,65a66b8670328ff4d95d4353,Spain,false,,false,,2023-12-01T11:00:00.000Z,,,,,,,,,Finalizada,,
65b0d82e8dfdba611eefda5c,GALA ALDAIA 4,https://trello.com/c/tSMHiIYE/495-gala-aldaia-4,,,,,2,"https://trello.com/1/cards/65b0d82e8dfdba611eefda5c/attachments/65b0d8385303a47a009f58db/download/GALAALDAIA_(3).png, https://trello.com/c/CX3unOUn",0,0,0,0,2024-01-24T16:39:16.736Z,65a66ba1d506f717fbd4f2ff,BESS,65a66b8670328ff4d95d4353,Spain,false,,false,,,,,true,,Eliminado/Aval,,,BE--,,,
65b0d94c3f193c7541d0055e,Estudio Hidrologico Previo ALDAIA,https://trello.com/c/CX3unOUn/501-estudio-hidrologico-previo-aldaia,,Oficina Tecnica (pink),,,3,"https://trello.com/1/cards/65b0d94c3f193c7541d0055e/attachments/65b0d94c3f193c7541d00764/download/image.png, https://ricenergyes.sharepoint.com/sites/CoordinacinIngeniera/Documentos%20compartidos/Forms/AllItems.aspx?id=%2Fsites%2FCoordinacinIngeniera%2FDocumentos%20compartidos%2F231201%5FGuilleMora%5FAldaia%2Emsg&parent=%2Fsites%2FCoordinacinIngeniera%2FDocumentos%20compartidos, https://trello.com/c/tSMHiIYE/495-gala-aldaia-4",0,0,0,0,2024-01-24T11:00:42.131Z,65a66ba1d506f717fbd4f2ff,BESS,65a66b8670328ff4d95d4353,Spain,false,,false,,2023-12-01T11:00:00.000Z,,,,,,,,,Finalizada,,
65b0f6a62b7a3f5bda41ecc6,Astorga,https://trello.com/c/W8UWKcM5/557-astorga,,,,,3,"https://trello.com/1/cards/65b0f6a62b7a3f5bda41ecc6/attachments/65b0f6b6a77f5b944a1d8f0b/download/Astorga.png, https://trello.com/c/lV9ZuIg5/255-estudio-zonal-astorga, https://trello.com/c/h6JRBpx3/558-prefactibilidad-santiago-millas",0,0,0,0,2024-01-24T11:41:10.871Z,65a66babea8ffa76df0c7eee,Biogas,65a66b8670328ff4d95d4353,Spain,false,,false,,,,,true,,Oportunidad,,,BG-0021,,,
65b0f7077971bc6e0dbde98c,Prefactibilidad Santiago Millas,https://trello.com/c/h6JRBpx3/558-prefactibilidad-santiago-millas,,,,2023-12-11T11:00:00.000Z,2,"https://ricenergyes.sharepoint.com/sites/CoordinacinIngeniera/Documentos%20compartidos/Forms/AllItems.aspx?id=%2Fsites%2FCoordinacinIngeniera%2FDocumentos%20compartidos%2FPref%20Astorga%2Ekmz&parent=%2Fsites%2FCoordinacinIngeniera%2FDocumentos%20compartidos, https://trello.com/c/W8UWKcM5/557-astorga",0,0,0,0,2024-01-24T11:41:14.451Z,65a66babea8ffa76df0c7eee,Biogas,65a66b8670328ff4d95d4353,Spain,false,,true,,2023-12-04T11:00:00.000Z,2023-12-11T11:00:00.000Z,,,true,,,,BG-0021,Finalizada,,
65af95fba40b95449e5e3aef,Estudio Zonal Astorga,https://trello.com/c/lV9ZuIg5/255-estudio-zonal-astorga,,,,2023-12-04T11:00:00.000Z,4,"https://trello.com/1/cards/65af95fba40b95449e5e3aef/attachments/65af961b67b20400a798bdec/download/EstudioZonalAstorga.png, https://trello.com/1/cards/65af95fba40b95449e5e3aef/attachments/65af966ed7c6dc7aaf88ede0/download/image.png, https://ricenergyes.sharepoint.com/sites/CoordinacinIngeniera/Documentos%20compartidos/Forms/AllItems.aspx?id=%2Fsites%2FCoordinacinIngeniera%2FDocumentos%20compartidos%2FEstudio%20Zonal%2Ekmz&parent=%2Fsites%2FCoordinacinIngeniera%2FDocumentos%20compartidos, https://trello.com/c/W8UWKcM5/557-astorga",0,0,0,0,2024-01-24T11:39:40.226Z,65a66babea8ffa76df0c7eee,Biogas,65a66b8670328ff4d95d4353,Spain,false,,true,,2023-11-24T11:00:00.000Z,2023-12-04T11:00:00.000Z,,,true,,,,Sin Proyecto,Finalizada,,
65b0ba332f235ef9b03ff222,Brazatortas / Camelia Power,https://trello.com/c/HwODE3zk/420-brazatortas-camelia-power,,,,,1,https://trello.com/1/cards/65b0ba332f235ef9b03ff222/attachments/65b0ba56f0b1e867b47e8ecb/download/BrazatortasCameliaPower.png,0,0,0,0,2024-01-24T07:22:05.812Z,65a66babea8ffa76df0c7eee,Biogas,65a66b8670328ff4d95d4353,Spain,false,,true,,,,,true,,Eliminado,,,BG--,Finalizada,,
65afa9a1d9b10132aa70a48b,Martos,https://trello.com/c/9acZvEao/327-martos,,,,,2,"https://trello.com/1/cards/65afa9a1d9b10132aa70a48b/attachments/65afa9b6198a89ab634f2ff1/download/Martos.png, https://trello.com/c/dguWT0Ts/330-rev-prefactibilidad-biogas-martos",0,0,0,0,2024-01-23T12:00:40.753Z,65a66babea8ffa76df0c7eee,Biogas,65a66b8670328ff4d95d4353,Spain,false,,false,,,,,true,,Oportunidad,,,BG-0015,,,
65afa9db5d03b12459bf3196,Rev Prefactibilidad Biogas Martos,https://trello.com/c/dguWT0Ts/330-rev-prefactibilidad-biogas-martos,,,,2023-11-29T11:00:00.000Z,5,"https://trello.com/1/cards/65afa9db5d03b12459bf3196/attachments/65afaa15d7bc4a4265c99a0b/download/image.png, https://ricenergyes.sharepoint.com/sites/CoordinacinIngeniera/Documentos%20compartidos/Forms/AllItems.aspx?id=%2Fsites%2FCoordinacinIngeniera%2FDocumentos%20compartidos%2FBIOGAS%20%20An%C3%A1lisis%20de%20prefactibilidad%20Martos%20%2Emsg&parent=%2Fsites%2FCoordinacinIngeniera%2FDocumentos%20compartidos, https://ricenergyes.sharepoint.com/sites/CoordinacinIngeniera/Documentos%20compartidos/Forms/AllItems.aspx?id=%2Fsites%2FCoordinacinIngeniera%2FDocumentos%20compartidos%2FRV%20%20Biog%C3%A1s%20%20Martos%20%2Emsg&parent=%2Fsites%2FCoordinacinIngeniera%2FDocumentos%20compartidos, https://ricenergyes.sharepoint.com/sites/CoordinacinIngeniera/Documentos%20compartidos/Forms/AllItems.aspx?id=%2Fsites%2FCoordinacinIngeniera%2FDocumentos%20compartidos%2FRV%20RIC%20Energy%2Emsg&parent=%2Fsites%2FCoordinacinIngeniera%2FDocumentos%20compartidos, https://trello.com/c/9acZvEao/327-martos",0,0,0,0,2024-01-23T12:00:44.676Z,65a66babea8ffa76df0c7eee,Biogas,65a66b8670328ff4d95d4353,Spain,false,,true,,,2023-11-29T11:00:00.000Z,,,true,,,,BG-0015,Finalizada,,
65afa830e0d4f651824adefd,El Ejido,https://trello.com/c/tnNpzBIo/319-el-ejido,,,,,2,"https://trello.com/1/cards/65afa830e0d4f651824adefd/attachments/65afa84c87ef3cea825364ab/download/ElEjido.png, https://trello.com/c/C0IdCbr3/323-analisis-de-prefactibilidad-el-ejido",0,0,0,0,2024-01-23T11:54:04.028Z,65a66babea8ffa76df0c7eee,Biogas,65a66b8670328ff4d95d4353,Spain,false,,false,,,,,true,,Lead,,,Pendiente asignar,,,
65afa8926c053a30cedc5322,Analisis de prefactibilidad El Ejido,https://trello.com/c/C0IdCbr3/323-analisis-de-prefactibilidad-el-ejido,,,,2023-11-24T11:00:00.000Z,3,"https://ricenergyes.sharepoint.com/sites/CoordinacinIngeniera/Documentos%20compartidos/Forms/AllItems.aspx?id=%2Fsites%2FCoordinacinIngeniera%2FDocumentos%20compartidos%2FRV%20An%C3%A1lisis%20de%20prefactibilidad%20El%20Ejido%2Emsg&parent=%2Fsites%2FCoordinacinIngeniera%2FDocumentos%20compartidos, https://trello.com/1/cards/65afa8926c053a30cedc5322/attachments/65afa8c80dda8357ddb502ed/download/image.png, https://trello.com/c/tnNpzBIo/319-el-ejido",0,0,0,0,2024-01-23T11:54:07.705Z,65a66babea8ffa76df0c7eee,Biogas,65a66b8670328ff4d95d4353,Spain,false,,true,,,2023-11-24T11:00:00.000Z,,,true,,,,Pendiente asignar,Finalizada,,
65afa642e346adc18f17fa75,Poza de la Vega,https://trello.com/c/zV3jgvg6/313-poza-de-la-vega,,,,,2,"https://trello.com/1/cards/65afa642e346adc18f17fa75/attachments/65afa6c88a06de99ccaddf0a/download/PozadelaVega.png, https://trello.com/c/iNFm5o44/314-prefactibilidad-biogas-poza-de-la-vega-palencia",0,0,0,0,2024-01-23T11:54:16.860Z,65a66babea8ffa76df0c7eee,Biogas,65a66b8670328ff4d95d4353,Spain,false,,false,,,,,true,,Oportunidad,,,BG-0020,,,
65afa6b3c232b8444e5d2669,Prefactibilidad Biogas Poza de la Vega (Palencia),https://trello.com/c/iNFm5o44/314-prefactibilidad-biogas-poza-de-la-vega-palencia,,,,2023-12-01T11:00:00.000Z,3,"https://trello.com/1/cards/65afa6b3c232b8444e5d2669/attachments/65afa71f893f8b862b48f1da/download/image.png, https://ricenergyes.sharepoint.com/sites/CoordinacinIngeniera/Documentos%20compartidos/Forms/AllItems.aspx?id=%2Fsites%2FCoordinacinIngeniera%2FDocumentos%20compartidos%2F231121%5FLaure%5FPoza%2Emsg&parent=%2Fsites%2FCoordinacinIngeniera%2FDocumentos%20compartidos, https://trello.com/c/zV3jgvg6/313-pozo-de-la-vega",0,0,0,0,2024-01-23T11:47:45.539Z,65a66babea8ffa76df0c7eee,Biogas,65a66b8670328ff4d95d4353,Spain,false,,true,,2023-11-21T11:00:00.000Z,2023-12-01T11:00:00.000Z,,,true,,,,BG-0020,Finalizada,,
65af9ec885fe4b9ca81389d3,AAI Biogas La Roda,https://trello.com/c/0Nk1FMdU/298-aai-biogas-la-roda,,,,,0,,0,0,0,0,2024-01-24T11:02:10.798Z,65a66babea8ffa76df0c7eee,Biogas,65a66b8670328ff4d95d4353,Spain,false,,false,,,,,,,,,,,,,
65af83491cba9b00c6c09053,La Campana,https://trello.com/c/ZZaROT36/211-la-campana,,,,,3,"https://trello.com/1/cards/65af83491cba9b00c6c09053/attachments/65af835b4d42c0f21ebe1940/download/LaCampana.png, https://trello.com/c/gDJpbf41/214-prefactibilidad-biogas-la-campana-sevilla, https://trello.com/c/3m5FoCeh/315-memoria-acondiconamiento-caminos-planta-biogas-la-campana",0,0,0,0,2024-01-23T11:47:54.816Z,65a66babea8ffa76df0c7eee,Biogas,65a66b8670328ff4d95d4353,Spain,false,,false,,,,,true,,Oportunidad,,,BG-0019,,,
65af83a4d51aa81aa5aa1417,Prefactibilidad Biogas La Campana (Sevilla),https://trello.com/c/gDJpbf41/214-prefactibilidad-biogas-la-campana-sevilla,,,,2023-12-29T11:00:00.000Z,3,"https://trello.com/1/cards/65af83a4d51aa81aa5aa1417/attachments/65af842a37ed9f57811f1068/download/image.png, https://ricenergyes.sharepoint.com/sites/CoordinacinIngeniera/Documentos%20compartidos/Forms/AllItems.aspx?id=%2Fsites%2FCoordinacinIngeniera%2FDocumentos%20compartidos%2F231212%5FLaure%5FPref%5FLaCampana%2Emsg&parent=%2Fsites%2FCoordinacinIngeniera%2FDocumentos%20compartidos, https://trello.com/c/ZZaROT36/211-la-campana",0,0,0,0,2024-01-23T09:18:45.830Z,65a66babea8ffa76df0c7eee,Biogas,65a66b8670328ff4d95d4353,Spain,false,,true,,2023-12-18T11:00:00.000Z,2023-12-29T11:00:00.000Z,,,true,,,,BG-0019,Finalizada,,
65afa6ec062df3d5feab0f13,MEMORIA ACONDICONAMIENTO CAMINOS PLANTA BIOGAS LA CAMPANA,https://trello.com/c/3m5FoCeh/315-memoria-acondiconamiento-caminos-planta-biogas-la-campana,,,,,5,"https://trello.com/1/cards/65afa6ec062df3d5feab0f13/attachments/65afa71988d8b5b2cedcca87/download/image.png, https://trello.com/1/cards/65afa6ec062df3d5feab0f13/attachments/65afa726558179b61c3d683c/download/image.png, https://ricenergyes.sharepoint.com/sites/CoordinacinIngeniera/Documentos%20compartidos/Forms/AllItems.aspx?id=%2Fsites%2FCoordinacinIngeniera%2FDocumentos%20compartidos%2F240109%5FLaure%5FAccesos%5FLaCampana%2Emsg&parent=%2Fsites%2FCoordinacinIngeniera%2FDocumentos%20compartidos, https://trello.com/1/cards/65afa6ec062df3d5feab0f13/attachments/65afa753630baf6102527920/download/image.png, https://trello.com/c/ZZaROT36/211-la-campana",0,0,0,0,2024-01-23T11:48:12.674Z,65a66babea8ffa76df0c7eee,Biogas,65a66b8670328ff4d95d4353,Spain,false,,false,,,,,,,,,,BG-0019,No iniciada,,
65af77d3da16aaa5c04b16b6,Almudevar,https://trello.com/c/vHjP55X2/184-almudevar,,,,,2,"https://trello.com/1/cards/65af77d3da16aaa5c04b16b6/attachments/65af77ef54b71088ad622b7d/download/Almudevar.png, https://trello.com/c/c3yoAsrb/185-estudio-zonal-almudevar-biogas",0,0,0,0,2024-01-23T08:28:40.162Z,65a66babea8ffa76df0c7eee,Biogas,65a66b8670328ff4d95d4353,Spain,false,,false,,,,,true,,Lead,,,Pendiente asignar,,,
65af7842a948d75f2e4fbdcc,Estudio Zonal Almudevar (Biogas),https://trello.com/c/c3yoAsrb/185-estudio-zonal-almudevar-biogas,,,,,3,"https://trello.com/1/cards/65af7842a948d75f2e4fbdcc/attachments/65af788d5698e02c734a3e89/download/image.png, https://ricenergyes.sharepoint.com/sites/CoordinacinIngeniera/Documentos%20compartidos/Forms/AllItems.aspx?id=%2Fsites%2FCoordinacinIngeniera%2FDocumentos%20compartidos%2FPrefactibilidad%20de%20Zona%20%28almudevar%29%2Ekmz&parent=%2Fsites%2FCoordinacinIngeniera%2FDocumentos%20compartidos, https://trello.com/c/vHjP55X2/184-almudevar",0,0,0,0,2024-01-23T08:28:47.936Z,65a66babea8ffa76df0c7eee,Biogas,65a66b8670328ff4d95d4353,Spain,false,,false,,2023-11-22T11:00:00.000Z,2023-12-01T11:00:00.000Z,,,true,,,,Pendiente asignar,,,
65af67eac2159f896da89e6e,Antequera,https://trello.com/c/ZG8i6Z4E/141-antequera,,,,,4,"https://trello.com/1/cards/65af67eac2159f896da89e6e/attachments/65af6807ac21813c9f808718/download/Antequera.png, https://trello.com/c/n5zEeFO8/143-estudio-zonal-biogas-antequera-malaga, https://trello.com/c/Eu59KKhO/144-estudio-zonal-biogas-antequera-2-malaga, https://trello.com/c/fTicqEFx/148-estudio-zonal-biogas-antequera-3",0,0,0,0,2024-01-23T07:33:38.379Z,65a66babea8ffa76df0c7eee,Biogas,65a66b8670328ff4d95d4353,Spain,false,,false,,,,,true,,Oportunidad,,,BG-0018,,,
65af6849312db3386896cfd1,Estudio Zonal Biogas Antequera (Malaga),https://trello.com/c/n5zEeFO8/143-estudio-zonal-biogas-antequera-malaga,,,,2023-11-14T11:00:00.000Z,4,"https://trello.com/1/cards/65af6849312db3386896cfd1/attachments/65af690beca50cd8e7cb9de0/download/image.png, https://ricenergyes.sharepoint.com/sites/CoordinacinIngeniera/Documentos%20compartidos/Forms/AllItems.aspx?id=%2Fsites%2FCoordinacinIngeniera%2FDocumentos%20compartidos%2FBIOGAS%20%20An%C3%A1lisis%20zonal%20Antequera%2Emsg&parent=%2Fsites%2FCoordinacinIngeniera%2FDocumentos%20compartidos, https://ricenergyes.sharepoint.com/sites/CoordinacinIngeniera/Documentos%20compartidos/Forms/AllItems.aspx?id=%2Fsites%2FCoordinacinIngeniera%2FDocumentos%20compartidos%2FRV%20Solicitud%20de%20An%C3%A1lisis%20Zonal%20%2D%20Antequera%20%28M%C3%A1laga%29%2Emsg&parent=%2Fsites%2FCoordinacinIngeniera%2FDocumentos%20compartidos, https://trello.com/c/ZG8i6Z4E/141-antequera",0,0,0,0,2024-01-23T09:05:46.795Z,65a66babea8ffa76df0c7eee,Biogas,65a66b8670328ff4d95d4353,Spain,false,,true,,2023-11-06T11:00:00.000Z,2023-11-14T11:00:00.000Z,,,true,,,,BG-0018,Finalizada,,
65af69d029f6e41f7600cbc5,Estudio Zonal Biogas Antequera 2 (Malaga),https://trello.com/c/Eu59KKhO/144-estudio-zonal-biogas-antequera-2-malaga,,,,2023-11-27T11:00:00.000Z,3,"https://trello.com/1/cards/65af69d029f6e41f7600cbc5/attachments/65af69f8100ef50a7fc58143/download/image.png, https://ricenergyes.sharepoint.com/sites/CoordinacinIngeniera/Documentos%20compartidos/Forms/AllItems.aspx?id=%2Fsites%2FCoordinacinIngeniera%2FDocumentos%20compartidos%2FRV%20Solicitud%20%2D%20%20An%C3%A1lisis%20Zonal%20Antequera%202%2Emsg&parent=%2Fsites%2FCoordinacinIngeniera%2FDocumentos%20compartidos, https://trello.com/c/ZG8i6Z4E/141-antequera",0,0,0,0,2024-01-23T21:22:11.702Z,65a66babea8ffa76df0c7eee,Biogas,65a66b8670328ff4d95d4353,Spain,false,,true,2023-11-14T11:00:00.000Z,2023-11-14T11:00:00.000Z,2023-11-27T11:00:00.000Z,2023-11-24T11:00:00.000Z,,true,,,,BG-0018,Finalizada,,
65af6b536c07211cb3947035,Estudio Zonal Biogas Antequera 3,https://trello.com/c/fTicqEFx/148-estudio-zonal-biogas-antequera-3,,,,,2,"https://trello.com/1/cards/65af6b536c07211cb3947035/attachments/65af6b8da0b30cea50d4f1c1/download/image.png, https://trello.com/c/ZG8i6Z4E/141-antequera",0,0,0,0,2024-01-23T07:33:43.008Z,65a66babea8ffa76df0c7eee,Biogas,65a66b8670328ff4d95d4353,Spain,false,,false,,2023-12-07T11:00:00.000Z,2023-12-22T11:00:00.000Z,,,true,,,,BG-0018,,,
65ae85e3a7b0cd8fe4d1566f,El Cubo del Vino,https://trello.com/c/kHmYThSg/96-el-cubo-del-vino,,,,,5,"https://trello.com/1/cards/65ae85e3a7b0cd8fe4d1566f/attachments/65ae8605d5a93ee3fa716ab6/download/ElCubodelVino.png, https://trello.com/c/YsI8TDBL/97-esia-pb-para-el-cubo-del-vino-biogas, https://trello.com/c/V3Lsig3o/321-pta-el-cubo-del-vino, https://trello.com/c/U6LcPYbm/338-estudio-suelos-para-el-cubo-del-vino-biog%C3%A1s, https://trello.com/c/3e7Qnvnd/413-punto-de-consumo-el-cubo",0,0,0,0,2024-01-24T06:50:07.064Z,65a66babea8ffa76df0c7eee,Biogas,65a66b8670328ff4d95d4353,Spain,false,,false,,,,,true,,,,,BG-0006,,,
65ae862842a1a18887096fc5,(EsIA + PB) para El Cubo del Vino (Biogas),https://trello.com/c/YsI8TDBL/97-esia-pb-para-el-cubo-del-vino-biogas,,Medio Ambiente (green),,,2,"https://trello.com/1/cards/65ae862842a1a18887096fc5/attachments/65ae864a79a6af1fabe67488/download/image.png, https://trello.com/c/kHmYThSg/96-el-cubo-del-vino",0,0,0,0,2024-01-22T15:14:55.514Z,65a66babea8ffa76df0c7eee,Biogas,65a66b8670328ff4d95d4353,Spain,false,,false,2023-11-22T11:00:00.000Z,,2024-02-02T11:00:00.000Z,,,,,,,BG-0006,,,
65afa87b824c1ad26666a8f5,PTA El Cubo del Vino,https://trello.com/c/V3Lsig3o/321-pta-el-cubo-del-vino,,,,2024-02-02T11:00:00.000Z,4,"https://trello.com/1/cards/65afa87b824c1ad26666a8f5/attachments/65afa8a6a227b89fa1e03e6b/download/image.png, https://trello.com/1/cards/65afa87b824c1ad26666a8f5/attachments/65afa8d2cc05f3e64f5aa939/download/image.png, https://ricenergyes.sharepoint.com/sites/CoordinacinIngeniera/Documentos%20compartidos/Forms/AllItems.aspx?id=%2Fsites%2FCoordinacinIngeniera%2FDocumentos%20compartidos%2F231122%5FJaime%5Fcambio%5Falcance%2Emsg&parent=%2Fsites%2FCoordinacinIngeniera%2FDocumentos%20compartidos, https://trello.com/c/kHmYThSg",0,0,0,0,2024-01-23T11:54:23.876Z,65a66babea8ffa76df0c7eee,Biogas,65a66b8670328ff4d95d4353,Spain,false,,false,,,2024-02-02T11:00:00.000Z,,,,,,,BG-0006,En curso,,
65afaed5edbefbd659f80685,Estudio Suelos para El Cubo del Vino (Biogas),https://trello.com/c/U6LcPYbm/338-estudio-suelos-para-el-cubo-del-vino-biogas,,Medio Ambiente (green),,2023-12-18T11:00:00.000Z,4,"https://trello.com/1/cards/65afaed5edbefbd659f80685/attachments/65afaf054ae3eb8e3e3a57d4/download/image.png, https://ricenergyes.sharepoint.com/sites/CoordinacinIngeniera/Documentos%20compartidos/Forms/AllItems.aspx?id=%2Fsites%2FCoordinacinIngeniera%2FDocumentos%20compartidos%2F231122%5FJaime%5FEsIA%5FCubo%2Emsg&parent=%2Fsites%2FCoordinacinIngeniera%2FDocumentos%20compartidos, https://trello.com/1/cards/65afaed5edbefbd659f80685/attachments/65afaf6054c17d89ac4e0dc3/download/image.png, https://trello.com/c/kHmYThSg",0,0,0,0,2024-01-24T11:36:55.195Z,65a66babea8ffa76df0c7eee,Biogas,65a66b8670328ff4d95d4353,Spain,false,,true,,2023-11-22T11:00:00.000Z,2024-02-16T11:00:00.000Z,2023-12-18T11:00:00.000Z,,,,,,BG-0006,Finalizada,,
65b0b2a8cc2e53a29bb0328e,Punto de Consumo El Cubo,https://trello.com/c/3e7Qnvnd/413-punto-de-consumo-el-cubo,,,,2023-10-18T10:00:00.000Z,4,"https://trello.com/1/cards/65b0b2a8cc2e53a29bb0328e/attachments/65b0b2d6268ed3aa9138e10d/download/image.png, https://ricenergyes.sharepoint.com/:x:/r/sites/CoordinacinIngeniera/_layouts/15/Doc.aspx?sourcedoc=%7B9C2AA992-EC1E-489F-95E8-2B563E429E66%7D&file=230919_0009_BIO_PR.xlsx&action=default&mobileredirect=true, https://ricenergyes.sharepoint.com/sites/CoordinacinIngeniera/Documentos%20compartidos/Forms/AllItems.aspx?id=%2Fsites%2FCoordinacinIngeniera%2FDocumentos%20compartidos%2FRV%5F%20BIOG%C3%81S%20%5F%20Solicitud%20de%20Consumo%20BIOARIES%2Emsg&parent=%2Fsites%2FCoordinacinIngeniera%2FDocumentos%20compartidos, https://trello.com/c/kHmYThSg",0,0,0,0,2024-01-24T06:50:09.733Z,65a66babea8ffa76df0c7eee,Biogas,65a66b8670328ff4d95d4353,Spain,false,,true,,2023-09-19T10:00:00.000Z,2023-10-18T10:00:00.000Z,,,,,,,BG-0006,Finalizada,,
